$GPGGA,000007.199,,,,,0,0,,,M,,M,,*4E
$GPGGA,000007.399,,,,,0,0,,,M,,M,,*4C
$GPGGA,000007.600,,,,,0,0,,,M,,M,,*49
$GPGGA,000007.800,,,,,0,0,,,M,,M,,*47
$GPGGA,000008.000,,,,,0,0,,,M,,M,,*40
$GPGGA,000008.199,,,,,0,0,,,M,,M,,*41
$GPGGA,000008.399,,,,,0,0,,,M,,M,,*43
$GPGGA,000008.600,,,,,0,0,,,M,,M,,*46
$GPGGA,000008.800,,,,,0,0,,,M,,M,,*48
$GPGGA,000009.000,,,,,0,0,,,M,,M,,*41
$GPGGA,000009.199,,,,,0,0,,,M,,M,,*40
$GPGGA,000009.399,,,,,0,0,,,M,,M,,*42
$GPGGA,000009.600,,,,,0,0,,,M,,M,,*47
$GPGGA,000009.800,,,,,0,0,,,M,,M,,*49
$GPGGA,000010.000,,,,,0,0,,,M,,M,,*49
$GPGGA,000010.199,,,,,0,0,,,M,,M,,*48
$GPGGA,000010.399,,,,,0,0,,,M,,M,,*4A
$GPGGA,000010.600,,,,,0,0,,,M,,M,,*4F
$GPGGA,000010.800,,,,,0,0,,,M,,M,,*41
$GPGGA,000011.000,,,,,0,0,,,M,,M,,*48
$GPGGA,000011.199,,,,,0,0,,,M,,M,,*49
$GPGGA,000011.399,,,,,0,0,,,M,,M,,*4B
$GPGGA,000011.600,,,,,0,0,,,M,,M,,*4E
$GPGGA,000011.800,,,,,0,0,,,M,,M,,*40
$GPGGA,000012.000,,,,,0,0,,,M,,M,,*4B
$GPGGA,000012.199,,,,,0,0,,,M,,M,,*4A
$GPGGA,000012.399,,,,,0,0,,,M,,M,,*48
$GPGGA,000012.600,,,,,0,0,,,M,,M,,*4D
$GPGGA,000012.800,,,,,0,0,,,M,,M,,*43
$GPGGA,000013.000,,,,,0,0,,,M,,M,,*4A
$GPGGA,000013.199,,,,,0,0,,,M,,M,,*4B
$GPGGA,000013.370,,,,,0,0,,,M,,M,,*4E
$GPGGA,000013.571,,,,,0,0,,,M,,M,,*49
$GPGGA,000013.771,,,,,0,0,,,M,,M,,*4B
$GPGGA,000013.971,,,,,0,0,,,M,,M,,*45
$GPGGA,000014.170,,,,,0,0,,,M,,M,,*4B
$GPGGA,000014.370,,,,,0,0,,,M,,M,,*49
$GPGGA,000014.571,,,,,0,0,,,M,,M,,*4E
$GPGGA,000014.771,,,,,0,0,,,M,,M,,*4C
$GPGGA,000014.971,,,,,0,0,,,M,,M,,*42
$GPGGA,000015.170,,,,,0,0,,,M,,M,,*4A
$GPGGA,000015.370,,,,,0,0,,,M,,M,,*48
$GPGGA,000015.571,,,,,0,0,,,M,,M,,*4F
$GPGGA,000015.771,,,,,0,0,,,M,,M,,*4D
$GPGGA,000015.971,,,,,0,0,,,M,,M,,*43
$GPGGA,000016.170,,,,,0,0,,,M,,M,,*49
$GPGGA,000016.371,,,,,0,0,,,M,,M,,*4A
$GPGGA,000016.570,,,,,0,0,,,M,,M,,*4D
$GPGGA,000016.771,,,,,0,0,,,M,,M,,*4E
$GPGGA,000016.970,,,,,0,0,,,M,,M,,*41
$GPGGA,000017.170,,,,,0,0,,,M,,M,,*48
$GPGGA,000017.371,,,,,0,0,,,M,,M,,*4B
$GPGGA,000017.570,,,,,0,0,,,M,,M,,*4C
$GPGGA,000017.771,,,,,0,0,,,M,,M,,*4F
$GPGGA,000017.970,,,,,0,0,,,M,,M,,*40
$GPGGA,000018.170,,,,,0,0,,,M,,M,,*47
$GPGGA,000018.371,,,,,0,0,,,M,,M,,*44
$GPGGA,000018.570,,,,,0,0,,,M,,M,,*43
$GPGGA,000018.771,,,,,0,0,,,M,,M,,*40
$GPGGA,000018.970,,,,,0,0,,,M,,M,,*4F
$GPGGA,000019.170,,,,,0,0,,,M,,M,,*46
$GPGGA,000019.371,,,,,0,0,,,M,,M,,*45
$GPGGA,000019.570,,,,,0,0,,,M,,M,,*42
$GPGGA,000019.771,,,,,0,0,,,M,,M,,*41
$GPGGA,000019.970,,,,,0,0,,,M,,M,,*4E
$GPGGA,000020.170,,,,,0,0,,,M,,M,,*4C
$GPGGA,000020.371,,,,,0,0,,,M,,M,,*4F
$GPGGA,000020.570,,,,,0,0,,,M,,M,,*48
$GPGGA,000020.771,,,,,0,0,,,M,,M,,*4B
$GPGGA,000020.970,,,,,0,0,,,M,,M,,*44
$GPGGA,000021.170,,,,,0,0,,,M,,M,,*4D
$GPGGA,000021.371,,,,,0,0,,,M,,M,,*4E
$GPGGA,000021.570,,,,,0,0,,,M,,M,,*49
$GPGGA,000021.771,,,,,0,0,,,M,,M,,*4A
$GPGGA,000021.970,,,,,0,0,,,M,,M,,*45
$GPGGA,000022.170,,,,,0,0,,,M,,M,,*4E
$GPGGA,000022.371,,,,,0,0,,,M,,M,,*4D
$GPGGA,000022.570,,,,,0,0,,,M,,M,,*4A
$GPGGA,000022.771,,,,,0,0,,,M,,M,,*49
$GPGGA,000022.970,,,,,0,0,,,M,,M,,*46
$GPGGA,000023.170,,,,,0,0,,,M,,M,,*4F
$GPGGA,000023.371,,,,,0,0,,,M,,M,,*4C
$GPGGA,000023.570,,,,,0,0,,,M,,M,,*4B
$GPGGA,000023.771,,,,,0,0,,,M,,M,,*48
$GPGGA,000023.970,,,,,0,0,,,M,,M,,*47
$GPGGA,000024.170,,,,,0,0,,,M,,M,,*48
$GPGGA,000024.371,,,,,0,0,,,M,,M,,*4B
$GPGGA,000024.570,,,,,0,0,,,M,,M,,*4C
$GPGGA,000024.771,,,,,0,0,,,M,,M,,*4F
$GPGGA,000024.970,,,,,0,0,,,M,,M,,*40
$GPGGA,000025.170,,,,,0,0,,,M,,M,,*49
$GPGGA,000025.371,,,,,0,0,,,M,,M,,*4A
$GPGGA,000025.570,,,,,0,0,,,M,,M,,*4D
$GPGGA,000025.771,,,,,0,0,,,M,,M,,*4E
$GPGGA,000025.970,,,,,0,0,,,M,,M,,*41
$GPGGA,000026.170,,,,,0,0,,,M,,M,,*4A
$GPGGA,000026.371,,,,,0,0,,,M,,M,,*49
$GPGGA,042009.304,,,,,0,0,,,M,,M,,*40
$GPGGA,042009.505,,,,,0,0,,,M,,M,,*47
$GPGGA,042009.705,,,,,0,0,,,M,,M,,*45
$GPGGA,042009.904,,,,,0,0,,,M,,M,,*4A
$GPGGA,042010.104,,,,,0,0,,,M,,M,,*4A
$GPGGA,042010.304,,,,,0,0,,,M,,M,,*48
$GPGGA,042010.505,,,,,0,0,,,M,,M,,*4F
$GPGGA,042010.705,,,,,0,0,,,M,,M,,*4D
$GPGGA,042010.904,,,,,0,0,,,M,,M,,*42
$GPGGA,042011.104,,,,,0,0,,,M,,M,,*4B
$GPGGA,042011.304,,,,,0,0,,,M,,M,,*49
$GPGGA,042011.505,,,,,0,0,,,M,,M,,*4E
$GPGGA,042011.705,,,,,0,0,,,M,,M,,*4C
$GPGGA,042011.904,,,,,0,0,,,M,,M,,*43
$GPGGA,042012.104,,,,,0,0,,,M,,M,,*48
$GPGGA,042012.304,,,,,0,0,,,M,,M,,*4A
$GPGGA,042012.505,,,,,0,0,,,M,,M,,*4D
$GPGGA,042012.705,,,,,0,0,,,M,,M,,*4F
$GPGGA,042012.904,,,,,0,0,,,M,,M,,*40
$GPGGA,042013.104,,,,,0,0,,,M,,M,,*49
$GPGGA,042013.304,,,,,0,0,,,M,,M,,*4B
$GPGGA,042013.505,,,,,0,0,,,M,,M,,*4C
$GPGGA,042013.705,,,,,0,0,,,M,,M,,*4E
$GPGGA,042013.904,,,,,0,0,,,M,,M,,*41
$GPGGA,042014.091,,,,,0,0,,,M,,M,,*43
$GPGGA,042014.290,,,,,0,0,,,M,,M,,*40
$GPGGA,042014.490,,,,,0,0,,,M,,M,,*46
$GPGGA,042014.691,,,,,0,0,,,M,,M,,*45
$GPGGA,042014.891,,,,,0,0,,,M,,M,,*4B
$GPGGA,042015.091,,,,,0,0,,,M,,M,,*42
$GPGGA,042015.290,,,,,0,0,,,M,,M,,*41
$GPGGA,042015.490,,,,,0,0,,,M,,M,,*47
$GPGGA,042015.691,,,,,0,0,,,M,,M,,*44
$GPGGA,042015.891,,,,,0,0,,,M,,M,,*4A
$GPGGA,042016.091,,,,,0,0,,,M,,M,,*41
$GPGGA,042016.290,,,,,0,0,,,M,,M,,*42
$GPGGA,042016.490,,,,,0,0,,,M,,M,,*44
$GPGGA,042016.691,,,,,0,0,,,M,,M,,*47
$GPGGA,042016.891,,,,,0,0,,,M,,M,,*49
$GPGGA,042017.091,,,,,0,0,,,M,,M,,*40
$GPGGA,042017.290,,,,,0,0,,,M,,M,,*43
$GPGGA,042017.490,,,,,0,0,,,M,,M,,*45
$GPGGA,042017.691,,,,,0,0,,,M,,M,,*46
$GPGGA,042017.891,,,,,0,0,,,M,,M,,*48
$GPGGA,042018.091,,,,,0,0,,,M,,M,,*4F
$GPGGA,042018.290,,,,,0,0,,,M,,M,,*4C
$GPGGA,042018.490,,,,,0,0,,,M,,M,,*4A
$GPGGA,042018.691,,,,,0,0,,,M,,M,,*49
$GPGGA,042018.891,,,,,0,0,,,M,,M,,*47
$GPGGA,042019.091,,,,,0,0,,,M,,M,,*4E
$GPGGA,042019.290,,,,,0,0,,,M,,M,,*4D
$GPGGA,042019.490,,,,,0,0,,,M,,M,,*4B
$GPGGA,042019.691,,,,,0,0,,,M,,M,,*48
$GPGGA,042019.891,,,,,0,0,,,M,,M,,*46
$GPGGA,042020.126,,,,,0,0,,,M,,M,,*49
$GPGGA,042020.326,,,,,0,0,,,M,,M,,*4B
$GPGGA,042020.525,,,,,0,0,,,M,,M,,*4E
$GPGGA,042020.725,,,,,0,0,,,M,,M,,*4C
$GPGGA,042020.926,,,,,0,0,,,M,,M,,*41
$GPGGA,042021.126,,,,,0,0,,,M,,M,,*48
$GPGGA,042021.326,,,,,0,0,,,M,,M,,*4A
$GPGGA,042021.525,,,,,0,0,,,M,,M,,*4F
$GPGGA,042021.725,,,,,0,0,,,M,,M,,*4D
$GPGGA,042021.926,,,,,0,0,,,M,,M,,*40
$GPGGA,042022.126,,,,,0,0,,,M,,M,,*4B
$GPGGA,042022.326,,,,,0,0,,,M,,M,,*49
$GPGGA,042022.525,,,,,0,0,,,M,,M,,*4C
$GPGGA,042022.725,,,,,0,0,,,M,,M,,*4E
$GPGGA,042022.926,,,,,0,0,,,M,,M,,*43
$GPGGA,042023.126,,,,,0,0,,,M,,M,,*4A
$GPGGA,042023.326,,,,,0,0,,,M,,M,,*48
$GPGGA,042023.525,,,,,0,0,,,M,,M,,*4D
