$GPRMC,020250.000,A,3852.2776,N,07715.9908,W,21.50,57.31,250313,,,A*7D,0.07,-0.16,-1.20
$GPRMC,020250.218,A,3852.2781,N,07715.9856,W,22.20,59.11,250313,,,A*7C,-0.01,-0.12,-1.15
$GPRMC,020252.000,A,3852.2839,N,07715.9644,W,24.29,61.81,250313,,,A*79,0.02,-0.04,-1.14
$GPRMC,020253.000,A,3852.2866,N,07715.9383,W,30.73,68.68,250313,,,A*78,0.16,-0.01,-1.18
$GPRMC,020254.000,A,3852.2891,N,07715.9217,W,33.36,71.42,250313,,,A*79,0.11,-0.13,-1.22
$GPRMC,020255.000,A,3852.2916,N,07715.9096,W,34.17,72.71,250313,,,A*7A,0.12,-0.20,-1.21
$GPRMC,020256.000,A,3852.2943,N,07715.8970,W,35.05,72.98,250313,,,A*7C,0.03,-0.20,-1.22
$GPRMC,020256.218,A,3852.2949,N,07715.8939,W,35.37,73.03,250313,,,A*72,0.00,-0.04,-1.17
$GPRMC,020258.000,A,3852.3001,N,07715.8717,W,35.31,73.62,250313,,,A*70,0.03,-0.08,-1.20
$GPRMC,020259.000,A,3852.3037,N,07715.8591,W,34.62,76.68,250313,,,A*70,0.00,0.05,-1.16
$GPRMC,020300.000,A,3852.3064,N,07715.8468,W,34.16,78.97,250313,,,A*71,-0.08,-0.07,-1.12
$GPRMC,020301.000,A,3852.3084,N,07715.8347,W,33.70,79.55,250313,,,A*7C,0.03,-0.07,-1.18
$GPRMC,020302.000,A,3852.3102,N,07715.8230,W,33.21,79.28,250313,,,A*7F,-0.01,0.00,-1.20
$GPRMC,020302.218,A,3852.3115,N,07715.8233,W,29.38,76.22,250313,,,A*77,0.03,-0.10,-1.14
$GPRMC,020304.000,A,3852.3150,N,07715.8073,W,27.05,75.90,250313,,,A*77,-0.16,-0.10,-1.22
$GPRMC,020305.000,A,3852.3174,N,07715.8010,W,25.22,74.50,250313,,,A*7F,0.20,-0.33,-1.22
$GPRMC,020306.000,A,3852.3195,N,07715.7934,W,24.02,74.15,250313,,,A*71,0.15,-0.39,-1.28
$GPRMC,020307.000,A,3852.3190,N,07715.7886,W,18.16,93.09,250313,,,A*73,0.12,-0.36,-1.17
$GPRMC,020308.000,A,3852.3162,N,07715.7865,W,14.10,128.10,250313,,,A*4F,0.35,-0.24,-1.09
$GPRMC,020309.000,A,3852.3123,N,07715.7843,W,14.89,150.30,250313,,,A*42,0.39,-0.13,-1.22
$GPRMC,020310.000,A,3852.3075,N,07715.7818,W,18.37,156.16,250313,,,A*4D,0.20,-0.25,-1.15
$GPRMC,020311.000,A,3852.3018,N,07715.7808,W,19.50,164.20,250313,,,A*42,0.22,-0.16,-1.10
